Contrast,Method,Lipid_Class,Sig.Level,Tentative_Lipid_ID,logFC,t,P.Value,adj.P.Val,B,Sig.Level,MetaboAnalysisDate,ExclusionVersion,AveExpr
PFOA,2,SM,<0.1,SM(d18:1/19:0),0.80957,2.9371,0.004,0.053,-2.1063,<0.1,12524,E2,2.66E-16
PFOA,2,SM,NA,SM(d18:1/24:1(15Z)),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,2,SM,NA,SM(d18:1/25:0),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,2,SM,NA,SM(d18:2/20:1),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,2,SM,<0.1,SM(d18:2/21:0),0.69865,2.8196,0.005,0.057,-2.4141,<0.1,12524,E2,1.89E-16
PFOA,2,SM,<0.1,SM(d18:2/24:1),0.60887,2.3793,0.019,0.097,-3.4659,<0.1,12524,E2,1.83E-16
PFOA,3,CE,NA,CE(15:1),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(32:0)_C16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(32:1)_C16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(32:1)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(32:2)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,"DG(33:1),DG(O-34:1)_C16:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(33:2)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(34:1)_C16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(34:1)_C18:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(34:2)_C16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(34:2)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(34:2)_C18:2,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(34:3)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,DG(36:3)_C18:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,DG,NA,"DG(O-38:9),DG(36:2)_C18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(46:1)]_FA14:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(46:1)]_FA16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(48:2)]_FA14:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(48:2)]_FA16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(48:2)]_FA16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(48:8),TG(47:1)]_FA16:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(49:8),TG(48:1)]_FA16:0",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(50:3)]_FA16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(50:3)]_FA16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(50:8),TG(49:1)]_FA16:0",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(50:9),TG(49:2)]_FA16:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(51:8),TG(50:1)]_FA16:0",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(51:8),TG(50:1)]_FA18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(51:9),TG(50:2)]_FA16:0",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(51:9),TG(50:2)]_FA16:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(51:9),TG(50:2)]_FA18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(51:9),TG(50:2)]_FA18:2",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(52:4)]_FA18:2,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(52:5)]_FA20:4,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(53:10),TG(52:3)]_FA18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(53:9),TG(52:2)]_FA18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,[TG(54:5)]_FA18:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOA,3,TG,NA,"[TG(56:7),TG(55:0)]_FA22:6",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,1,LPC,<0.1,"LPC(16:1),LPC(P-17:0)",0.6492,2.4668,0.014,0.087,-3.0695,<0.1,102823,EB,-1.02E-16
PFOS,1,LPC,<0.1,"LPC(17:1),LPC(O-18:1),LPC(P-18:0)",0.73178,2.5147,0.013,0.087,-2.9864,<0.1,102823,EB,-3.17E-17
PFOS,1,LPC,<0.1,LPC(19:3),0.6808,2.3616,0.019,0.087,-3.2472,<0.1,102823,EB,-3.97E-16
PFOS,1,LPC,<0.1,"LPC(20:2),PC(O-20:2)",0.64918,2.3951,0.017,0.087,-3.1915,<0.1,102823,EB,-9.13E-17
PFOS,1,LPC,<0.1,LPC(20:3),0.55742,2.1877,0.030,0.097,-3.5248,<0.1,102823,EB,5.43E-17
PFOS,1,LPC,<0.1,LPC(22:4),0.64738,2.3096,0.022,0.087,-3.3322,<0.1,102823,EB,-1.97E-16
PFOS,1,LPC,<0.1,LPC(22:5),0.58892,2.2824,0.023,0.087,-3.376,<0.1,102823,EB,1.20E-16
PFOS,1,LPC,<0.1,LPC(24:1),0.64933,2.3513,0.020,0.087,-3.2642,<0.1,102823,EB,-1.84E-16
PFOS,1,LPE,<0.1,LPE(20:1),0.66134,2.1953,0.030,0.064,-3.6541,<0.1,102823,EB,-6.10E-16
PFOS,1,LPE,<0.05,LPE(20:3),0.6475,2.7643,0.006,0.042,-2.4074,<0.05,102823,EB,2.81E-16
PFOS,1,LPE,<0.1,LPE(20:4),0.61351,2.3868,0.018,0.059,-3.2639,<0.1,102823,EB,-1.41E-16
PFOS,1,LPE,<0.1,LPE(20:5),0.65543,2.2746,0.024,0.063,-3.4963,<0.1,102823,EB,1.27E-16
PFOS,1,LPE,NA,LPE(22:4),NA,NA,NA,NA,NA,NA,NA,EB,NA
PFOS,1,LPE,<0.05,LPE(22:5),0.69861,2.7772,0.006,0.042,-2.376,<0.05,102823,EB,3.11E-16
PFOS,1,LPE,<0.05,LPE(22:6),0.55424,2.5781,0.011,0.047,-2.844,<0.05,102823,EB,7.69E-17
PFOS,1,PC,NA,"PC(30:2),PC(P-31:1)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(31:0),PC(O-32:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(32:0),PC(O-33:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(32:1),PC(O-33:1),PC(P-33:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(32:2),PC(O-33:2),PC(P-33:1)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(33:0),PC(O-34:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(33:0),PC(O-34:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(33:1),PC(O-34:1),PC(P-34:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(33:2),PC(O-34:2),PC(P-34:1)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(34:0),PC(O-35:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(34:1),PC(O-35:1),PC(P-35:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(34:2),PC(O-35:2),PC(P-35:1)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(34:3),PC(P-35:2)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(35:2),PC(O-36:2),PC(P-36:1)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(35:3),PC(O-36:3),PC(P-36:2)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(35:4),PC(O-36:4),PC(P-36:3)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(36:3),PC(P-37:2)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(36:4),PC(O-37:4)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,PC(36:5),NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(36:8),PC(35:1),PC(O-36:1),PC(P-36:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(37:4),PC(O-38:4),PC(P-38:3)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(37:6),PC(O-38:6),PC(P-38:5)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(37:7),PC(P-38:6),PC(36:0),PC(O-37:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,PC(38:3),NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,PC(38:4),NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,PC(38:5),NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,PC(38:6),NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(38:7),PC(37:0),PC(O-38:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(38:8),PC(37:1),PC(O-38:1),PC(P-38:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(38:9),PC(37:2),PC(O-38:2),PC(P-38:1)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(39:6),PC(O-40:6),PC(P-40:5)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(39:7),PC(P-40:6),PC(38:0),PC(O-39:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,PC(40:5),NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,PC(40:6),NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(40:7),PC(39:0),PC(O-40:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(40:8),PC(39:1),PC(O-40:1),PC(P-40:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,PC(42:3),NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,PC(42:5),NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(42:7),PC(41:0),PC(O-42:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(42:8),PC(41:1),PC(O-42:1),PC(P-42:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(O-38:8),PC(36:1),PC(O-37:1),PC(P-37:0)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PC,NA,"PC(O-38:9),PC(36:2),PC(O-37:2),PC(P-37:1)",NA,NA,NA,NA,NA,NA,12524,E3,NA
PFOS,1,PE,<0.1,"PE(20:0),LPE(21:0)",0.59659,2.0169,0.046,0.095,-4.329,<0.1,12524,E2,-2.19E-16
PFOS,1,PE,<0.1,"PE(31:0),PE(O-32:0)",0.73253,2.4885,0.014,0.054,-3.3359,<0.1,12524,E2,-4.78E-16
PFOS,1,PE,<0.1,"PE(34:2),PE(O-35:2),PE(P-35:1)",0.3245,1.9913,0.049,0.097,-4.3775,<0.1,12524,E2,8.74E-17
PFOS,1,PE,NA,"PE(35:3),PE(O-36:3),PE(P-36:2)",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,1,PE,<0.1,"PE(36:3),PE(P-37:2)",0.43427,2.4579,0.015,0.054,-3.4062,<0.1,12524,E2,-1.10E-16
PFOS,1,PE,NA,"PE(36:4),PE(O-37:4)",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,1,PE,<0.1,PE(36:5),0.38463,2.4543,0.015,0.054,-3.4143,<0.1,12524,E2,-7.07E-17
PFOS,1,PE,<0.1,PE(36:6),0.54958,2.4576,0.015,0.054,-3.4067,<0.1,12524,E2,-3.17E-16
PFOS,1,PE,<0.05,"PE(37:4),PE(O-38:4),PE(P-38:3)",0.65105,2.7106,0.008,0.048,-2.8028,<0.05,12524,E2,2.19E-16
PFOS,1,PE,<0.05,"PE(37:5),PE(O-38:5),PE(P-38:4)",0.79414,2.9467,0.004,0.038,-2.1919,<0.05,12524,E2,2.04E-16
PFOS,1,PE,NA,"PE(37:6),PE(O-38:6),PE(P-38:5)",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,1,PE,<0.1,PE(38:3),0.6903,2.4371,0.016,0.054,-3.4533,<0.1,12524,E2,-1.56E-16
PFOS,1,PE,<0.1,PE(38:4),0.66574,2.248,0.026,0.066,-3.8663,<0.1,12524,E2,-9.73E-17
PFOS,1,PE,<0.05,PE(38:5),0.5876,2.7818,0.006,0.045,-2.6232,<0.05,12524,E2,-1.54E-16
PFOS,1,PE,<0.05,PE(38:6),0.49044,2.7762,0.006,0.045,-2.6374,<0.05,12524,E2,-5.26E-18
PFOS,1,PE,<0.1,"PE(38:7),PE(37:0),PE(O-38:0)",0.40338,2.0806,0.039,0.090,-4.2062,<0.1,12524,E2,3.21E-16
PFOS,1,PE,<0.1,"PE(38:9),PE(dO-40:9),PE(37:2),PE(O-38:2),PE(P-38:1)",0.62267,2.2195,0.028,0.067,-3.926,<0.1,12524,E2,-1.22E-17
PFOS,1,PE,NA,"PE(39:4),PE(O-40:4),PE(P-40:3)",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,1,PE,<0.1,"PE(39:5),PE(O-40:5),PE(P-40:4)",0.63075,2.243,0.027,0.066,-3.8768,<0.1,12524,E2,4.25E-16
PFOS,1,PE,<0.05,"PE(39:6),PE(O-40:6),PE(P-40:5)",0.6696,3.0962,0.002,0.038,-1.7819,<0.05,12524,E2,-8.78E-17
PFOS,1,PE,<0.05,"PE(39:7),PE(P-40:6),PE(38:0),PE(O-39:0)",0.90747,3.746,0.000,0.013,0.1959,<0.05,12524,E2,-3.02E-16
PFOS,1,PE,<0.1,"PE(40:10),PE(39:3),PE(O-40:3),PE(P-40:2)",0.58589,2.0233,0.045,0.095,-4.3169,<0.1,12524,E2,7.70E-17
PFOS,1,PE,NA,PE(40:4),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,1,PE,NA,PE(40:5),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,1,PE,<0.05,"PE(40:6),PE(dO-40:0)",0.60524,2.9501,0.004,0.038,-2.1826,<0.05,12524,E2,2.55E-16
PFOS,1,PE,<0.05,"PE(40:7),PE(39:0),PE(O-40:0)",0.58708,3.0671,0.003,0.038,-1.863,<0.05,12524,E2,-2.71E-16
PFOS,1,PE,NA,"PE(40:8),PE(39:1),PE(O-40:1),PE(P-40:0)",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,1,PE,<0.1,"PE(40:9),PE(39:2),PE(O-40:2),PE(P-40:1)",0.67074,2.5092,0.013,0.054,-3.288,<0.1,12524,E2,-4.37E-16
PFOS,1,PE,<0.1,"PE(42:9),PE(41:2),PE(O-42:2),PE(P-42:1)",0.63609,2.2678,0.025,0.066,-3.8246,<0.1,12524,E2,5.34E-16
PFOS,1,PE,<0.1,"PE(O-38:8),PE(36:1),PE(O-37:1),PE(P-37:0)",0.6533,2.2596,0.025,0.066,-3.8419,<0.1,12524,E2,-1.01E-16
PFOS,1,PE,<0.1,"PE(O-38:9),PE(36:2),PE(O-37:2),PE(P-37:1)",0.51182,2.2462,0.026,0.066,-3.8701,<0.1,12524,E2,1.02E-17
PFOS,1,PE,<0.1,"PE(O-40:9),PE(38:2),PE(P-39:1)",0.69104,2.452,0.016,0.054,-3.4196,<0.1,12524,E2,5.87E-18
PFOS,2,PS,NA,PS(38:4),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,NA,SM(d16:0/20:0),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,<0.1,SM(d16:0/22:0),0.68082,2.517,0.013,0.088,-3.1003,<0.1,12524,E2,-4.11E-17
PFOS,2,SM,NA,SM(d16:1/17:0),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,NA,SM(d16:1/18:0),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,NA,SM(d16:1/20:0),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,NA,SM(d16:1/20:1),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,<0.05,SM(d16:1/23:0),0.72026,2.8654,0.005,0.046,-2.249,<0.05,12524,E2,3.10E-16
PFOS,2,SM,<0.05,SM(d16:1/24:0),0.83622,3.2772,0.001,0.046,-1.1163,<0.05,12524,E2,1.95E-16
PFOS,2,SM,<0.1,SM(d16:1/24:1),0.49961,2.3708,0.019,0.088,-3.4274,<0.1,12524,E2,-1.31E-16
PFOS,2,SM,<0.05,SM(d16:1/25:0),0.86272,3.0295,0.003,0.046,-1.8136,<0.05,12524,E2,1.76E-16
PFOS,2,SM,<0.05,SM(d17:1/24:1),0.76629,2.8181,0.005,0.046,-2.3705,<0.05,12524,E2,3.38E-16
PFOS,2,SM,<0.1,SM(d17:1/26:1),0.65997,2.2494,0.026,0.099,-3.6853,<0.1,12524,E2,8.78E-18
PFOS,2,SM,NA,SM(d18:0/15:0),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,<0.05,SM(d18:0/24:0),0.85766,2.9721,0.003,0.046,-1.9685,<0.05,12524,E2,-2.83E-16
PFOS,2,SM,NA,SM(d18:0/24:1),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,<0.1,SM(d18:1/17:0),0.64549,2.403,0.017,0.088,-3.3569,<0.1,12524,E2,-1.16E-16
PFOS,2,SM,<0.1,SM(d18:1/19:0),0.63711,2.2875,0.023,0.099,-3.6058,<0.1,12524,E2,2.66E-16
PFOS,2,SM,NA,SM(d18:1/24:1(15Z)),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,<0.1,SM(d18:1/25:0),0.67969,2.459,0.015,0.088,-3.2323,<0.1,12524,E2,-2.22E-16
PFOS,2,SM,NA,SM(d18:2/20:1),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,NA,SM(d18:2/21:0),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,2,SM,NA,SM(d18:2/24:1),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,CE,NA,CE(15:1),NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(32:0)_C16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(32:1)_C16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(32:1)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(32:2)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,"DG(33:1),DG(O-34:1)_C16:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(33:2)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(34:1)_C16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(34:1)_C18:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(34:2)_C16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(34:2)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(34:2)_C18:2,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(34:3)_C16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,DG(36:3)_C18:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,DG,NA,"DG(O-38:9),DG(36:2)_C18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(46:1)]_FA14:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(46:1)]_FA16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(48:2)]_FA14:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(48:2)]_FA16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(48:2)]_FA16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(48:8),TG(47:1)]_FA16:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(49:8),TG(48:1)]_FA16:0",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(50:3)]_FA16:0,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(50:3)]_FA16:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(50:8),TG(49:1)]_FA16:0",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(50:9),TG(49:2)]_FA16:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(51:8),TG(50:1)]_FA16:0",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(51:8),TG(50:1)]_FA18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(51:9),TG(50:2)]_FA16:0",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(51:9),TG(50:2)]_FA16:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(51:9),TG(50:2)]_FA18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(51:9),TG(50:2)]_FA18:2",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(52:4)]_FA18:2,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(52:5)]_FA20:4,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(53:10),TG(52:3)]_FA18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(53:9),TG(52:2)]_FA18:1",NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,[TG(54:5)]_FA18:1,NA,NA,NA,NA,NA,NA,12524,E2,NA
PFOS,3,TG,NA,"[TG(56:7),TG(55:0)]_FA22:6",NA,NA,NA,NA,NA,NA,12524,E2,NA